State,Value,Timestamp,Datetime,Formatted Date
UTTAR-PRADESH,13301,1740874871.675203,2025-03-02 05:51:11.675203,2025-03-02 05:51:11
CHANDIGARH,117,1740875823.0477831,2025-03-02 06:07:03.047783,2025-03-02 06:07:03
HARYANA,5698,1740875823.0477831,2025-03-02 06:07:03.047783,2025-03-02 06:07:03
HIMACHAL,1105,1740875823.0477831,2025-03-02 06:07:03.047783,2025-03-02 06:07:03
J & K,2845,1740875823.0477831,2025-03-02 06:07:03.047783,2025-03-02 06:07:03
PUNJAB,5445,1740875823.0477831,2025-03-02 06:07:03.047783,2025-03-02 06:07:03
RAJASTHAN,12489,1740875823.0477831,2025-03-02 06:07:03.047783,2025-03-02 06:07:03
UTTARAKHAND,1519,1740875823.0477831,2025-03-02 06:07:03.047783,2025-03-02 06:07:03
UTTAR-PRADESH,13305,1740875823.0477831,2025-03-02 06:07:03.047783,2025-03-02 06:07:03
CHANDIGARH,125,1740876673.7405214,2025-03-02 06:21:13.740521,2025-03-02 06:21:13
HARYANA,5894,1740876673.7405214,2025-03-02 06:21:13.740521,2025-03-02 06:21:13
HIMACHAL,1185,1740876673.7405214,2025-03-02 06:21:13.740521,2025-03-02 06:21:13
J & K,2830,1740876673.7405214,2025-03-02 06:21:13.740521,2025-03-02 06:21:13
PUNJAB,5576,1740876673.7405214,2025-03-02 06:21:13.740521,2025-03-02 06:21:13
RAJASTHAN,13299,1740876673.7405214,2025-03-02 06:21:13.740521,2025-03-02 06:21:13
UTTARAKHAND,1468,1740876673.7405214,2025-03-02 06:21:13.740521,2025-03-02 06:21:13
UTTAR-PRADESH,12668,1740876673.7405214,2025-03-02 06:21:13.740521,2025-03-02 06:21:13
CHANDIGARH,134,1740877615.2662737,2025-03-02 06:36:55.266274,2025-03-02 06:36:55
HARYANA,6134,1740877615.2662737,2025-03-02 06:36:55.266274,2025-03-02 06:36:55
HIMACHAL,1336,1740877615.2662737,2025-03-02 06:36:55.266274,2025-03-02 06:36:55
J & K,2729,1740877615.2662737,2025-03-02 06:36:55.266274,2025-03-02 06:36:55
PUNJAB,5866,1740877615.2662737,2025-03-02 06:36:55.266274,2025-03-02 06:36:55
RAJASTHAN,13908,1740877615.2662737,2025-03-02 06:36:55.266274,2025-03-02 06:36:55
UTTARAKHAND,1521,1740877615.2662737,2025-03-02 06:36:55.266274,2025-03-02 06:36:55
UTTAR-PRADESH,12433,1740877615.2662737,2025-03-02 06:36:55.266274,2025-03-02 06:36:55
CHANDIGARH,141,1740878474.2808878,2025-03-02 06:51:14.280888,2025-03-02 06:51:14
HARYANA,6242,1740878474.2808878,2025-03-02 06:51:14.280888,2025-03-02 06:51:14
HIMACHAL,1284,1740878474.2808878,2025-03-02 06:51:14.280888,2025-03-02 06:51:14
J & K,2662,1740878474.2808878,2025-03-02 06:51:14.280888,2025-03-02 06:51:14
PUNJAB,6020,1740878474.2808878,2025-03-02 06:51:14.280888,2025-03-02 06:51:14
RAJASTHAN,14207,1740878474.2808878,2025-03-02 06:51:14.280888,2025-03-02 06:51:14
UTTARAKHAND,1584,1740878474.2808878,2025-03-02 06:51:14.280888,2025-03-02 06:51:14
UTTAR-PRADESH,12070,1740878474.2808878,2025-03-02 06:51:14.280888,2025-03-02 06:51:14
CHANDIGARH,152,1740879415.7679956,2025-03-02 07:06:55.767996,2025-03-02 07:06:55
HARYANA,6272,1740879415.7679956,2025-03-02 07:06:55.767996,2025-03-02 07:06:55
HIMACHAL,1397,1740879415.7679956,2025-03-02 07:06:55.767996,2025-03-02 07:06:55
J & K,2609,1740879415.7679956,2025-03-02 07:06:55.767996,2025-03-02 07:06:55
PUNJAB,6303,1740879415.7679956,2025-03-02 07:06:55.767996,2025-03-02 07:06:55
RAJASTHAN,14625,1740879415.7679956,2025-03-02 07:06:55.767996,2025-03-02 07:06:55
UTTARAKHAND,1643,1740879415.7679956,2025-03-02 07:06:55.767996,2025-03-02 07:06:55
UTTAR-PRADESH,12043,1740879415.7679956,2025-03-02 07:06:55.767996,2025-03-02 07:06:55
CHANDIGARH,166,1740880274.5670092,2025-03-02 07:21:14.567009,2025-03-02 07:21:14
HARYANA,5543,1740880274.5670092,2025-03-02 07:21:14.567009,2025-03-02 07:21:14
HIMACHAL,1496,1740880274.5670092,2025-03-02 07:21:14.567009,2025-03-02 07:21:14
J & K,2420,1740880274.5670092,2025-03-02 07:21:14.567009,2025-03-02 07:21:14
PUNJAB,6275,1740880274.5670092,2025-03-02 07:21:14.567009,2025-03-02 07:21:14
RAJASTHAN,14923,1740880274.5670092,2025-03-02 07:21:14.567009,2025-03-02 07:21:14
UTTARAKHAND,1727,1740880274.5670092,2025-03-02 07:21:14.567009,2025-03-02 07:21:14
UTTAR-PRADESH,11438,1740880274.5670092,2025-03-02 07:21:14.567009,2025-03-02 07:21:14
CHANDIGARH,186,1740882075.794049,2025-03-02 07:51:15.794049,2025-03-02 07:51:15
HARYANA,5431,1740882075.794049,2025-03-02 07:51:15.794049,2025-03-02 07:51:15
HIMACHAL,1553,1740882075.794049,2025-03-02 07:51:15.794049,2025-03-02 07:51:15
J & K,2296,1740882075.794049,2025-03-02 07:51:15.794049,2025-03-02 07:51:15
PUNJAB,6673,1740882075.794049,2025-03-02 07:51:15.794049,2025-03-02 07:51:15
RAJASTHAN,15411,1740882075.794049,2025-03-02 07:51:15.794049,2025-03-02 07:51:15
UTTARAKHAND,1728,1740882075.794049,2025-03-02 07:51:15.794049,2025-03-02 07:51:15
UTTAR-PRADESH,12771,1740882075.794049,2025-03-02 07:51:15.794049,2025-03-02 07:51:15
CHANDIGARH,190,1740883021.4597816,2025-03-02 08:07:01.459782,2025-03-02 08:07:01
HARYANA,5372,1740883021.4597816,2025-03-02 08:07:01.459782,2025-03-02 08:07:01
HIMACHAL,1580,1740883021.4597816,2025-03-02 08:07:01.459782,2025-03-02 08:07:01
J & K,2288,1740883021.4597816,2025-03-02 08:07:01.459782,2025-03-02 08:07:01
PUNJAB,6601,1740883021.4597816,2025-03-02 08:07:01.459782,2025-03-02 08:07:01
RAJASTHAN,15860,1740883021.4597816,2025-03-02 08:07:01.459782,2025-03-02 08:07:01
UTTARAKHAND,1701,1740883021.4597816,2025-03-02 08:07:01.459782,2025-03-02 08:07:01
UTTAR-PRADESH,13242,1740883021.4597816,2025-03-02 08:07:01.459782,2025-03-02 08:07:01
CHANDIGARH,193,1740883880.347167,2025-03-02 08:21:20.347167,2025-03-02 08:21:20
HARYANA,5328,1740883880.347167,2025-03-02 08:21:20.347167,2025-03-02 08:21:20
HIMACHAL,1595,1740883880.347167,2025-03-02 08:21:20.347167,2025-03-02 08:21:20
J & K,2300,1740883880.347167,2025-03-02 08:21:20.347167,2025-03-02 08:21:20
PUNJAB,6735,1740883880.347167,2025-03-02 08:21:20.347167,2025-03-02 08:21:20
RAJASTHAN,15838,1740883880.347167,2025-03-02 08:21:20.347167,2025-03-02 08:21:20
UTTARAKHAND,1700,1740883880.347167,2025-03-02 08:21:20.347167,2025-03-02 08:21:20
UTTAR-PRADESH,13986,1740883880.347167,2025-03-02 08:21:20.347167,2025-03-02 08:21:20
CHANDIGARH,190,1740884832.3544133,2025-03-02 08:37:12.354413,2025-03-02 08:37:12
HARYANA,5395,1740884832.3544133,2025-03-02 08:37:12.354413,2025-03-02 08:37:12
HIMACHAL,1622,1740884832.3544133,2025-03-02 08:37:12.354413,2025-03-02 08:37:12
J & K,2101,1740884832.3544133,2025-03-02 08:37:12.354413,2025-03-02 08:37:12
PUNJAB,6804,1740884832.3544133,2025-03-02 08:37:12.354413,2025-03-02 08:37:12
RAJASTHAN,16227,1740884832.3544133,2025-03-02 08:37:12.354413,2025-03-02 08:37:12
UTTARAKHAND,1675,1740884832.3544133,2025-03-02 08:37:12.354413,2025-03-02 08:37:12
UTTAR-PRADESH,14490,1740884832.3544133,2025-03-02 08:37:12.354413,2025-03-02 08:37:12
CHANDIGARH,193,1740885681.3561952,2025-03-02 08:51:21.356195,2025-03-02 08:51:21
HARYANA,5459,1740885681.3561952,2025-03-02 08:51:21.356195,2025-03-02 08:51:21
HIMACHAL,1631,1740885681.3561952,2025-03-02 08:51:21.356195,2025-03-02 08:51:21
J & K,2203,1740885681.3561952,2025-03-02 08:51:21.356195,2025-03-02 08:51:21
PUNJAB,6955,1740885681.3561952,2025-03-02 08:51:21.356195,2025-03-02 08:51:21
RAJASTHAN,15977,1740885681.3561952,2025-03-02 08:51:21.356195,2025-03-02 08:51:21
UTTARAKHAND,1640,1740885681.3561952,2025-03-02 08:51:21.356195,2025-03-02 08:51:21
UTTAR-PRADESH,14609,1740885681.3561952,2025-03-02 08:51:21.356195,2025-03-02 08:51:21
CHANDIGARH,179,1740887482.7186747,2025-03-02 09:21:22.718675,2025-03-02 09:21:22
HARYANA,5839,1740887482.7186747,2025-03-02 09:21:22.718675,2025-03-02 09:21:22
HIMACHAL,1602,1740887482.7186747,2025-03-02 09:21:22.718675,2025-03-02 09:21:22
J & K,2410,1740887482.7186747,2025-03-02 09:21:22.718675,2025-03-02 09:21:22
PUNJAB,6742,1740887482.7186747,2025-03-02 09:21:22.718675,2025-03-02 09:21:22
RAJASTHAN,16934,1740887482.7186747,2025-03-02 09:21:22.718675,2025-03-02 09:21:22
UTTARAKHAND,1602,1740887482.7186747,2025-03-02 09:21:22.718675,2025-03-02 09:21:22
UTTAR-PRADESH,14960,1740887482.7186747,2025-03-02 09:21:22.718675,2025-03-02 09:21:22
CHANDIGARH,172,1740888382.7116024,2025-03-02 09:36:22.711602,2025-03-02 09:36:22
HARYANA,5899,1740888382.7116024,2025-03-02 09:36:22.711602,2025-03-02 09:36:22
HIMACHAL,1619,1740888382.7116024,2025-03-02 09:36:22.711602,2025-03-02 09:36:22
J & K,2481,1740888382.7116024,2025-03-02 09:36:22.711602,2025-03-02 09:36:22
PUNJAB,6679,1740888382.7116024,2025-03-02 09:36:22.711602,2025-03-02 09:36:22
RAJASTHAN,17109,1740888382.7116024,2025-03-02 09:36:22.711602,2025-03-02 09:36:22
UTTARAKHAND,1624,1740888382.7116024,2025-03-02 09:36:22.711602,2025-03-02 09:36:22
UTTAR-PRADESH,15103,1740888382.7116024,2025-03-02 09:36:22.711602,2025-03-02 09:36:22
CHANDIGARH,175,1740889333.9940073,2025-03-02 09:52:13.994007,2025-03-02 09:52:13
HARYANA,6001,1740889333.9940073,2025-03-02 09:52:13.994007,2025-03-02 09:52:13
HIMACHAL,1615,1740889333.9940073,2025-03-02 09:52:13.994007,2025-03-02 09:52:13
J & K,2514,1740889333.9940073,2025-03-02 09:52:13.994007,2025-03-02 09:52:13
PUNJAB,6610,1740889333.9940073,2025-03-02 09:52:13.994007,2025-03-02 09:52:13
RAJASTHAN,17183,1740889333.9940073,2025-03-02 09:52:13.994007,2025-03-02 09:52:13
UTTARAKHAND,1559,1740889333.9940073,2025-03-02 09:52:13.994007,2025-03-02 09:52:13
UTTAR-PRADESH,15344,1740889333.9940073,2025-03-02 09:52:13.994007,2025-03-02 09:52:13
CHANDIGARH,171,1740890183.6971664,2025-03-02 10:06:23.697166,2025-03-02 10:06:23
HARYANA,5992,1740890183.6971664,2025-03-02 10:06:23.697166,2025-03-02 10:06:23
HIMACHAL,1610,1740890183.6971664,2025-03-02 10:06:23.697166,2025-03-02 10:06:23
J & K,2540,1740890183.6971664,2025-03-02 10:06:23.697166,2025-03-02 10:06:23
PUNJAB,6513,1740890183.6971664,2025-03-02 10:06:23.697166,2025-03-02 10:06:23
RAJASTHAN,16766,1740890183.6971664,2025-03-02 10:06:23.697166,2025-03-02 10:06:23
UTTARAKHAND,1571,1740890183.6971664,2025-03-02 10:06:23.697166,2025-03-02 10:06:23
UTTAR-PRADESH,15535,1740890183.6971664,2025-03-02 10:06:23.697166,2025-03-02 10:06:23
CHANDIGARH,169,1740891124.9263933,2025-03-02 10:22:04.926393,2025-03-02 10:22:04
HARYANA,5877,1740891124.9263933,2025-03-02 10:22:04.926393,2025-03-02 10:22:04
HIMACHAL,1548,1740891124.9263933,2025-03-02 10:22:04.926393,2025-03-02 10:22:04
J & K,2630,1740891124.9263933,2025-03-02 10:22:04.926393,2025-03-02 10:22:04
PUNJAB,6352,1740891124.9263933,2025-03-02 10:22:04.926393,2025-03-02 10:22:04
RAJASTHAN,16662,1740891124.9263933,2025-03-02 10:22:04.926393,2025-03-02 10:22:04
UTTARAKHAND,1507,1740891124.9263933,2025-03-02 10:22:04.926393,2025-03-02 10:22:04
UTTAR-PRADESH,16022,1740891124.9263933,2025-03-02 10:22:04.926393,2025-03-02 10:22:04
CHANDIGARH,167,1740891984.323607,2025-03-02 10:36:24.323607,2025-03-02 10:36:24
HARYANA,5755,1740891984.323607,2025-03-02 10:36:24.323607,2025-03-02 10:36:24
HIMACHAL,1483,1740891984.323607,2025-03-02 10:36:24.323607,2025-03-02 10:36:24
J & K,2672,1740891984.323607,2025-03-02 10:36:24.323607,2025-03-02 10:36:24
PUNJAB,6161,1740891984.323607,2025-03-02 10:36:24.323607,2025-03-02 10:36:24
RAJASTHAN,16918,1740891984.323607,2025-03-02 10:36:24.323607,2025-03-02 10:36:24
UTTARAKHAND,1387,1740891984.323607,2025-03-02 10:36:24.323607,2025-03-02 10:36:24
UTTAR-PRADESH,16043,1740891984.323607,2025-03-02 10:36:24.323607,2025-03-02 10:36:24
CHANDIGARH,164,1740892935.9769893,2025-03-02 10:52:15.976989,2025-03-02 10:52:15
HARYANA,5683,1740892935.9769893,2025-03-02 10:52:15.976989,2025-03-02 10:52:15
HIMACHAL,1515,1740892935.9769893,2025-03-02 10:52:15.976989,2025-03-02 10:52:15
J & K,2603,1740892935.9769893,2025-03-02 10:52:15.976989,2025-03-02 10:52:15
PUNJAB,6080,1740892935.9769893,2025-03-02 10:52:15.976989,2025-03-02 10:52:15
RAJASTHAN,16940,1740892935.9769893,2025-03-02 10:52:15.976989,2025-03-02 10:52:15
UTTARAKHAND,1331,1740892935.9769893,2025-03-02 10:52:15.976989,2025-03-02 10:52:15
UTTAR-PRADESH,15897,1740892935.9769893,2025-03-02 10:52:15.976989,2025-03-02 10:52:15
CHANDIGARH,161,1740893785.0773954,2025-03-02 11:06:25.077395,2025-03-02 11:06:25
HARYANA,5667,1740893785.0773954,2025-03-02 11:06:25.077395,2025-03-02 11:06:25
HIMACHAL,1493,1740893785.0773954,2025-03-02 11:06:25.077395,2025-03-02 11:06:25
J & K,2573,1740893785.0773954,2025-03-02 11:06:25.077395,2025-03-02 11:06:25
PUNJAB,5926,1740893785.0773954,2025-03-02 11:06:25.077395,2025-03-02 11:06:25
RAJASTHAN,16846,1740893785.0773954,2025-03-02 11:06:25.077395,2025-03-02 11:06:25
UTTARAKHAND,1329,1740893785.0773954,2025-03-02 11:06:25.077395,2025-03-02 11:06:25
UTTAR-PRADESH,15889,1740893785.0773954,2025-03-02 11:06:25.077395,2025-03-02 11:06:25
CHANDIGARH,159,1740894726.6725688,2025-03-02 11:22:06.672569,2025-03-02 11:22:06
HARYANA,5560,1740894726.6725688,2025-03-02 11:22:06.672569,2025-03-02 11:22:06
HIMACHAL,1461,1740894726.6725688,2025-03-02 11:22:06.672569,2025-03-02 11:22:06
J & K,2601,1740894726.6725688,2025-03-02 11:22:06.672569,2025-03-02 11:22:06
PUNJAB,5801,1740894726.6725688,2025-03-02 11:22:06.672569,2025-03-02 11:22:06
RAJASTHAN,16705,1740894726.6725688,2025-03-02 11:22:06.672569,2025-03-02 11:22:06
UTTARAKHAND,1280,1740894726.6725688,2025-03-02 11:22:06.672569,2025-03-02 11:22:06
UTTAR-PRADESH,16227,1740894726.6725688,2025-03-02 11:22:06.672569,2025-03-02 11:22:06
CHANDIGARH,153,1740895586.6701188,2025-03-02 11:36:26.670119,2025-03-02 11:36:26
HARYANA,5530,1740895586.6701188,2025-03-02 11:36:26.670119,2025-03-02 11:36:26
HIMACHAL,1418,1740895586.6701188,2025-03-02 11:36:26.670119,2025-03-02 11:36:26
J & K,2573,1740895586.6701188,2025-03-02 11:36:26.670119,2025-03-02 11:36:26
PUNJAB,5741,1740895586.6701188,2025-03-02 11:36:26.670119,2025-03-02 11:36:26
RAJASTHAN,16810,1740895586.6701188,2025-03-02 11:36:26.670119,2025-03-02 11:36:26
UTTARAKHAND,1254,1740895586.6701188,2025-03-02 11:36:26.670119,2025-03-02 11:36:26
UTTAR-PRADESH,16121,1740895586.6701188,2025-03-02 11:36:26.670119,2025-03-02 11:36:26
CHANDIGARH,149,1740896528.224217,2025-03-02 11:52:08.224217,2025-03-02 11:52:08
HARYANA,5173,1740896528.224217,2025-03-02 11:52:08.224217,2025-03-02 11:52:08
HIMACHAL,1397,1740896528.224217,2025-03-02 11:52:08.224217,2025-03-02 11:52:08
J & K,2590,1740896528.224217,2025-03-02 11:52:08.224217,2025-03-02 11:52:08
PUNJAB,5577,1740896528.224217,2025-03-02 11:52:08.224217,2025-03-02 11:52:08
RAJASTHAN,16733,1740896528.224217,2025-03-02 11:52:08.224217,2025-03-02 11:52:08
UTTARAKHAND,1170,1740896528.224217,2025-03-02 11:52:08.224217,2025-03-02 11:52:08
UTTAR-PRADESH,15448,1740896528.224217,2025-03-02 11:52:08.224217,2025-03-02 11:52:08
CHANDIGARH,147,1740897387.137524,2025-03-02 12:06:27.137524,2025-03-02 12:06:27
HARYANA,5052,1740897387.137524,2025-03-02 12:06:27.137524,2025-03-02 12:06:27
HIMACHAL,1376,1740897387.137524,2025-03-02 12:06:27.137524,2025-03-02 12:06:27
J & K,2575,1740897387.137524,2025-03-02 12:06:27.137524,2025-03-02 12:06:27
PUNJAB,5541,1740897387.137524,2025-03-02 12:06:27.137524,2025-03-02 12:06:27
RAJASTHAN,16733,1740897387.137524,2025-03-02 12:06:27.137524,2025-03-02 12:06:27
UTTARAKHAND,1145,1740897387.137524,2025-03-02 12:06:27.137524,2025-03-02 12:06:27
UTTAR-PRADESH,15366,1740897387.137524,2025-03-02 12:06:27.137524,2025-03-02 12:06:27
CHANDIGARH,140,1740899189.316144,2025-03-02 12:36:29.316144,2025-03-02 12:36:29
HARYANA,5433,1740899189.316144,2025-03-02 12:36:29.316144,2025-03-02 12:36:29
HIMACHAL,1290,1740899189.316144,2025-03-02 12:36:29.316144,2025-03-02 12:36:29
J & K,2488,1740899189.316144,2025-03-02 12:36:29.316144,2025-03-02 12:36:29
PUNJAB,5292,1740899189.316144,2025-03-02 12:36:29.316144,2025-03-02 12:36:29
RAJASTHAN,16460,1740899189.316144,2025-03-02 12:36:29.316144,2025-03-02 12:36:29
UTTARAKHAND,1072,1740899189.316144,2025-03-02 12:36:29.316144,2025-03-02 12:36:29
UTTAR-PRADESH,14833,1740899189.316144,2025-03-02 12:36:29.316144,2025-03-02 12:36:29
CHANDIGARH,136,1740900140.1279428,2025-03-02 12:52:20.127943,2025-03-02 12:52:20
HARYANA,5367,1740900140.1279428,2025-03-02 12:52:20.127943,2025-03-02 12:52:20
HIMACHAL,1257,1740900140.1279428,2025-03-02 12:52:20.127943,2025-03-02 12:52:20
J & K,2461,1740900140.1279428,2025-03-02 12:52:20.127943,2025-03-02 12:52:20
PUNJAB,5149,1740900140.1279428,2025-03-02 12:52:20.127943,2025-03-02 12:52:20
RAJASTHAN,16455,1740900140.1279428,2025-03-02 12:52:20.127943,2025-03-02 12:52:20
UTTARAKHAND,1026,1740900140.1279428,2025-03-02 12:52:20.127943,2025-03-02 12:52:20
UTTAR-PRADESH,14402,1740900140.1279428,2025-03-02 12:52:20.127943,2025-03-02 12:52:20
CHANDIGARH,136,1740900989.931351,2025-03-02 13:06:29.931351,2025-03-02 13:06:29
HARYANA,5367,1740900989.931351,2025-03-02 13:06:29.931351,2025-03-02 13:06:29
HIMACHAL,1257,1740900989.931351,2025-03-02 13:06:29.931351,2025-03-02 13:06:29
J & K,2461,1740900989.931351,2025-03-02 13:06:29.931351,2025-03-02 13:06:29
PUNJAB,5149,1740900989.931351,2025-03-02 13:06:29.931351,2025-03-02 13:06:29
RAJASTHAN,16455,1740900989.931351,2025-03-02 13:06:29.931351,2025-03-02 13:06:29
UTTARAKHAND,1026,1740900989.931351,2025-03-02 13:06:29.931351,2025-03-02 13:06:29
UTTAR-PRADESH,14402,1740900989.931351,2025-03-02 13:06:29.931351,2025-03-02 13:06:29
CHANDIGARH,136,1740902791.5527782,2025-03-02 13:36:31.552778,2025-03-02 13:36:31
HARYANA,5367,1740902791.5527782,2025-03-02 13:36:31.552778,2025-03-02 13:36:31
HIMACHAL,1257,1740902791.5527782,2025-03-02 13:36:31.552778,2025-03-02 13:36:31
J & K,2461,1740902791.5527782,2025-03-02 13:36:31.552778,2025-03-02 13:36:31
PUNJAB,5149,1740902791.5527782,2025-03-02 13:36:31.552778,2025-03-02 13:36:31
RAJASTHAN,16455,1740902791.5527782,2025-03-02 13:36:31.552778,2025-03-02 13:36:31
UTTARAKHAND,1026,1740902791.5527782,2025-03-02 13:36:31.552778,2025-03-02 13:36:31
UTTAR-PRADESH,14402,1740902791.5527782,2025-03-02 13:36:31.552778,2025-03-02 13:36:31
CHANDIGARH,136,1740903742.8434014,2025-03-02 13:52:22.843401,2025-03-02 13:52:22
HARYANA,5367,1740903742.8434014,2025-03-02 13:52:22.843401,2025-03-02 13:52:22
HIMACHAL,1257,1740903742.8434014,2025-03-02 13:52:22.843401,2025-03-02 13:52:22
J & K,2461,1740903742.8434014,2025-03-02 13:52:22.843401,2025-03-02 13:52:22
PUNJAB,5149,1740903742.8434014,2025-03-02 13:52:22.843401,2025-03-02 13:52:22
RAJASTHAN,16455,1740903742.8434014,2025-03-02 13:52:22.843401,2025-03-02 13:52:22
UTTARAKHAND,1026,1740903742.8434014,2025-03-02 13:52:22.843401,2025-03-02 13:52:22
UTTAR-PRADESH,14402,1740903742.8434014,2025-03-02 13:52:22.843401,2025-03-02 13:52:22
CHANDIGARH,136,1740904591.6410363,2025-03-02 14:06:31.641036,2025-03-02 14:06:31
HARYANA,5367,1740904591.6410363,2025-03-02 14:06:31.641036,2025-03-02 14:06:31
HIMACHAL,1257,1740904591.6410363,2025-03-02 14:06:31.641036,2025-03-02 14:06:31
J & K,2461,1740904591.6410363,2025-03-02 14:06:31.641036,2025-03-02 14:06:31
PUNJAB,5149,1740904591.6410363,2025-03-02 14:06:31.641036,2025-03-02 14:06:31
RAJASTHAN,16455,1740904591.6410363,2025-03-02 14:06:31.641036,2025-03-02 14:06:31
UTTARAKHAND,1026,1740904591.6410363,2025-03-02 14:06:31.641036,2025-03-02 14:06:31
UTTAR-PRADESH,14402,1740904591.6410363,2025-03-02 14:06:31.641036,2025-03-02 14:06:31
CHANDIGARH,136,1740905543.3662806,2025-03-02 14:22:23.366281,2025-03-02 14:22:23
HARYANA,5367,1740905543.3662806,2025-03-02 14:22:23.366281,2025-03-02 14:22:23
HIMACHAL,1257,1740905543.3662806,2025-03-02 14:22:23.366281,2025-03-02 14:22:23
J & K,2461,1740905543.3662806,2025-03-02 14:22:23.366281,2025-03-02 14:22:23
PUNJAB,5149,1740905543.3662806,2025-03-02 14:22:23.366281,2025-03-02 14:22:23
RAJASTHAN,16455,1740905543.3662806,2025-03-02 14:22:23.366281,2025-03-02 14:22:23
UTTARAKHAND,1026,1740905543.3662806,2025-03-02 14:22:23.366281,2025-03-02 14:22:23
UTTAR-PRADESH,14402,1740905543.3662806,2025-03-02 14:22:23.366281,2025-03-02 14:22:23
CHANDIGARH,115,1740906392.463895,2025-03-02 14:36:32.463895,2025-03-02 14:36:32
HARYANA,4744,1740906392.463895,2025-03-02 14:36:32.463895,2025-03-02 14:36:32
HIMACHAL,1151,1740906392.463895,2025-03-02 14:36:32.463895,2025-03-02 14:36:32
J & K,2616,1740906392.463895,2025-03-02 14:36:32.463895,2025-03-02 14:36:32
PUNJAB,4611,1740906392.463895,2025-03-02 14:36:32.463895,2025-03-02 14:36:32
RAJASTHAN,16000,1740906392.463895,2025-03-02 14:36:32.463895,2025-03-02 14:36:32
UTTARAKHAND,941,1740906392.463895,2025-03-02 14:36:32.463895,2025-03-02 14:36:32
UTTAR-PRADESH,13270,1740906392.463895,2025-03-02 14:36:32.463895,2025-03-02 14:36:32
CHANDIGARH,113,1740907334.3375213,2025-03-02 14:52:14.337521,2025-03-02 14:52:14
HARYANA,4764,1740907334.3375213,2025-03-02 14:52:14.337521,2025-03-02 14:52:14
HIMACHAL,1156,1740907334.3375213,2025-03-02 14:52:14.337521,2025-03-02 14:52:14
J & K,2651,1740907334.3375213,2025-03-02 14:52:14.337521,2025-03-02 14:52:14
PUNJAB,4626,1740907334.3375213,2025-03-02 14:52:14.337521,2025-03-02 14:52:14
RAJASTHAN,15902,1740907334.3375213,2025-03-02 14:52:14.337521,2025-03-02 14:52:14
UTTARAKHAND,972,1740907334.3375213,2025-03-02 14:52:14.337521,2025-03-02 14:52:14
UTTAR-PRADESH,13141,1740907334.3375213,2025-03-02 14:52:14.337521,2025-03-02 14:52:14
CHANDIGARH,113,1740908193.0300667,2025-03-02 15:06:33.030067,2025-03-02 15:06:33
HARYANA,4760,1740908193.0300667,2025-03-02 15:06:33.030067,2025-03-02 15:06:33
HIMACHAL,1142,1740908193.0300667,2025-03-02 15:06:33.030067,2025-03-02 15:06:33
J & K,2695,1740908193.0300667,2025-03-02 15:06:33.030067,2025-03-02 15:06:33
PUNJAB,4633,1740908193.0300667,2025-03-02 15:06:33.030067,2025-03-02 15:06:33
RAJASTHAN,15691,1740908193.0300667,2025-03-02 15:06:33.030067,2025-03-02 15:06:33
UTTARAKHAND,1002,1740908193.0300667,2025-03-02 15:06:33.030067,2025-03-02 15:06:33
UTTAR-PRADESH,12837,1740908193.0300667,2025-03-02 15:06:33.030067,2025-03-02 15:06:33
CHANDIGARH,115,1740909994.7825568,2025-03-02 15:36:34.782557,2025-03-02 15:36:34
HARYANA,4790,1740909994.7825568,2025-03-02 15:36:34.782557,2025-03-02 15:36:34
HIMACHAL,1169,1740909994.7825568,2025-03-02 15:36:34.782557,2025-03-02 15:36:34
J & K,2632,1740909994.7825568,2025-03-02 15:36:34.782557,2025-03-02 15:36:34
PUNJAB,4642,1740909994.7825568,2025-03-02 15:36:34.782557,2025-03-02 15:36:34
RAJASTHAN,15468,1740909994.7825568,2025-03-02 15:36:34.782557,2025-03-02 15:36:34
UTTARAKHAND,1049,1740909994.7825568,2025-03-02 15:36:34.782557,2025-03-02 15:36:34
UTTAR-PRADESH,11484,1740909994.7825568,2025-03-02 15:36:34.782557,2025-03-02 15:36:34
CHANDIGARH,117,1740910894.8590627,2025-03-02 15:51:34.859063,2025-03-02 15:51:34
HARYANA,4715,1740910894.8590627,2025-03-02 15:51:34.859063,2025-03-02 15:51:34
HIMACHAL,1141,1740910894.8590627,2025-03-02 15:51:34.859063,2025-03-02 15:51:34
J & K,2597,1740910894.8590627,2025-03-02 15:51:34.859063,2025-03-02 15:51:34
PUNJAB,4395,1740910894.8590627,2025-03-02 15:51:34.859063,2025-03-02 15:51:34
RAJASTHAN,15163,1740910894.8590627,2025-03-02 15:51:34.859063,2025-03-02 15:51:34
UTTARAKHAND,1092,1740910894.8590627,2025-03-02 15:51:34.859063,2025-03-02 15:51:34
UTTAR-PRADESH,11107,1740910894.8590627,2025-03-02 15:51:34.859063,2025-03-02 15:51:34
CHANDIGARH,123,1740912696.0787153,2025-03-02 16:21:36.078715,2025-03-02 16:21:36
HARYANA,4638,1740912696.0787153,2025-03-02 16:21:36.078715,2025-03-02 16:21:36
HIMACHAL,1146,1740912696.0787153,2025-03-02 16:21:36.078715,2025-03-02 16:21:36
J & K,2683,1740912696.0787153,2025-03-02 16:21:36.078715,2025-03-02 16:21:36
PUNJAB,4747,1740912696.0787153,2025-03-02 16:21:36.078715,2025-03-02 16:21:36
